iter	Accuracy	MultiClass
0	1	1.375548623
1	1	1.364852385
2	1	1.354314891
3	1	1.34394455
4	1	1.333651803
5	1	1.323490836
6	1	1.313431827
7	1	1.303371429
8	1	1.293440385
9	1	1.283433394
10	1	1.273724122
11	1	1.264165705
12	1	1.25450273
13	1	1.245086063
14	1	1.236643098
15	1	1.227433118
16	1	1.218599059
17	1	1.209503087
18	1	1.20049702
19	1	1.191551208
20	1	1.182813211
21	1	1.174115614
22	1	1.165551619
23	1	1.157457612
24	1	1.149019241
25	1	1.140591275
26	1	1.132280176
27	1	1.126275323
28	1	1.11814707
29	1	1.110059998
30	1	1.102085807
31	1	1.094231259
32	1	1.086414337
33	1	1.078677958
34	1	1.071050644
35	1	1.063793529
36	1	1.056274241
37	1	1.048797607
38	1	1.04139406
39	1	1.036428105
40	1	1.03004785
41	1	1.022858013
42	1	1.015770739
43	1	1.011575699
44	1	1.004599051
45	1	0.9976891604
46	1	0.9908151627
47	1	0.9840211001
48	1	0.9773079265
49	1	0.9709543748
50	1	0.9643653523
51	1	0.9578125694
52	1	0.9513193477
53	1	0.9448210976
54	1	0.9384789033
55	1	0.9327328422
56	1	0.9265022278
57	1	0.9203316949
58	1	0.9141922864
59	1	0.9092922211
60	1	0.9032812986
61	1	0.8973274231
62	1	0.8914068395
63	1	0.8864701878
64	1	0.8806191358
65	1	0.8748614571
66	1	0.869170449
67	1	0.8635295521
68	1	0.8578917763
69	1	0.8523333289
70	1	0.8468490947
71	1	0.8413669413
72	1	0.8378290697
73	1	0.8324546814
74	1	0.8281559511
75	1	0.8228688674
76	1	0.8176087466
77	1	0.8137265986
78	1	0.8102754246
79	1	0.8051467375
80	1	0.8000876687
81	1	0.7950439453
82	1	0.7900751287
83	1	0.7860838283
84	1	0.7811946869
85	1	0.7763500214
86	1	0.7715272036
87	1	0.7667587454
88	1	0.7620220184
89	1	0.7589634982
90	1	0.7543151162
91	1	0.7501664595
92	1	0.7455759048
93	1	0.7410449982
94	1	0.7365535389
95	1	0.7321014404
96	1	0.7292346954
97	1	0.7248448892
98	1	0.7204789248
99	1	0.7161292163
100	1	0.7127531659
101	1	0.7084490169
102	1	0.7056127895
103	1	0.7020807266
104	1	0.6979054538
105	1	0.6942426075
106	1	0.6901350455
107	1	0.6860645468
108	1	0.6820379604
109	1	0.6794146191
110	1	0.6768228791
111	1	0.6728507389
112	1	0.6689298803
113	1	0.665038629
114	1	0.6611979658
115	1	0.658013864
116	1	0.654397661
117	1	0.6506452994
118	1	0.6473370465
119	1	0.6445598169
120	1	0.6408893845
121	1	0.6372339942
122	1	0.6344826438
123	1	0.6321192655
124	1	0.6285507896
125	1	0.6249948848
126	1	0.6220584349
127	1	0.6193946058
128	1	0.615901947
129	1	0.613527298
130	1	0.6112175855
131	1	0.6083514474
132	1	0.6049780412
133	1	0.601632465
134	1	0.5994420919
135	1	0.5971798463
136	1	0.5938678221
137	1	0.5906061693
138	1	0.588495688
139	1	0.5852813287
140	1	0.5820927186
141	1	0.5802092119
142	1	0.5770490386
143	1	0.573926969
144	1	0.5713232647
145	1	0.5683187138
146	1	0.5662577369
147	1	0.5643985055
148	1	0.5620333065
149	1	0.5596917759
150	1	0.5567075556
151	1	0.5547174107
152	1	0.5524155443
153	1	0.5494872007
154	1	0.5465644056
155	1	0.5440157544
156	1	0.5411532142
157	1	0.5393036929
158	1	0.5367533077
159	1	0.5345978737
160	1	0.5318083763
161	1	0.5290402933
162	1	0.5271633322
163	1	0.5244310552
164	1	0.5216987783
165	1	0.51997861
166	1	0.517792485
167	1	0.5151146108
168	1	0.5124543363
169	1	0.5108457045
170	1	0.5090497624
171	1	0.5069154393
172	1	0.5050779689
173	1	0.5025142323
174	1	0.5008433515
175	1	0.4989519553
176	1	0.4964302236
177	1	0.4939319437
178	1	0.4922711632
179	1	0.4897945144
180	1	0.4881687164
181	1	0.4866763895
182	1	0.4848498431
183	1	0.4827077172
184	1	0.4812904705
185	1	0.4789048108
186	1	0.4765033722
187	1	0.4741532152
188	1	0.4718205712
189	1	0.4704142917
190	1	0.4686505144
191	1	0.4669477289
192	1	0.4650891044
193	1	0.4634530328
194	1	0.4618806839
195	1	0.4605653069
196	1	0.4591825659
197	1	0.4573496905
198	1	0.4556586092
199	1	0.4542195147
200	1	0.4524829604
201	1	0.4502986561
202	1	0.4485842965
203	1	0.4464301196
204	1	0.4447554242
205	1	0.4433833903
206	1	0.4419863007
207	1	0.4407843676
208	1	0.4394939163
209	1	0.4374094443
210	1	0.4361846664
211	1	0.4350075288
212	1	0.4337416129
213	1	0.4324337786
214	1	0.4312194477
215	1	0.4297789227
216	1	0.4284899452
217	1	0.4270358086
218	1	0.4258651733
219	1	0.42469042
220	1	0.423407728
221	1	0.4222336682
222	1	0.4210746505
223	1	0.4191075672
224	1	0.4171596007
225	1	0.4154904539
226	1	0.4135714444
227	1	0.4124173251
228	1	0.4110124328
229	1	0.409907211
230	1	0.4086093903
231	1	0.4074146097
232	1	0.4063279412
233	1	0.4051005624
234	1	0.4039531188
235	1	0.402112484
236	1	0.4002727162
237	1	0.3988788778
238	1	0.3978017027
239	1	0.3960108324
240	1	0.3949544213
241	1	0.3936015909
242	1	0.3921993429
243	1	0.3911591443
244	1	0.3898728978
245	1	0.3888557607
246	1	0.3874989423
247	1	0.3864517212
248	1	0.3854527907
249	1	0.3837464506
250	1	0.3827564066
251	1	0.3810690967
252	1	0.3799483993
253	1	0.3789460876
254	1	0.3779667074
255	1	0.3769646558
256	1	0.3759054704
257	1	0.3748199289
258	1	0.3737788634
259	1	0.3727018183
260	1	0.3717359196
261	1	0.3705987063
262	1	0.3689759861
263	1	0.3680413853
264	1	0.3670347387
265	1	0.3659897718
266	1	0.3648245551
267	1	0.3636789755
268	1	0.3625152328
269	1	0.3613287319
270	1	0.3603435213
271	1	0.35935649
272	1	0.3583130186
273	1	0.3574130102
274	1	0.3564017903
275	1	0.3551347689
276	1	0.3536241705
277	1	0.3526228124
278	1	0.3513661298
279	1	0.3502706181
280	1	0.349335367
281	1	0.3482055664
282	1	0.3473283594
283	1	0.3464694023
284	1	0.3450059674
285	1	0.3440282128
286	1	0.3431488817
287	1	0.3423244086
288	1	0.3413036086
289	1	0.3404693604
290	1	0.3396405523
291	1	0.3387513594
292	1	0.3379602866
293	1	0.3369460539
294	1	0.3360307
295	1	0.335179459
296	1	0.3343068253
297	1	0.3335024877
298	1	0.3326412548
299	1	0.3318041455
300	1	0.3309457519
301	1	0.3301544189
302	1	0.3291405331
303	1	0.3281575983
304	1	0.327390389
305	1	0.3266217058
306	1	0.3258514404
307	1	0.3248308789
308	1	0.3239680204
309	1	0.3230565461
310	1	0.3222172911
311	1	0.321407795
312	1	0.3201169534
313	1	0.3191271695
314	1	0.318401315
315	1	0.3174694668
316	1	0.3166721517
317	1	0.3157528964
318	1	0.314969713
319	1	0.314254479
320	1	0.3134863377
321	1	0.3127261942
322	1	0.3120042194
323	1	0.311221708
324	1	0.3104437048
325	1	0.3097629981
326	1	0.3090647567
327	1	0.3082020066
328	1	0.3074623455
329	1	0.306706862
330	1	0.3058039275
331	1	0.3049967289
332	1	0.3042430011
333	1	0.30352224
334	1	0.3027961471
335	1	0.3020282008
336	1	0.3013000272
337	1	0.3006066843
338	1	0.2999157472
339	1	0.2991828051
340	1	0.2985010147
341	1	0.2978506088
342	1	0.2971514789
343	1	0.2964300893
344	1	0.2957769524
345	1	0.295085907
346	1	0.2943555659
347	1	0.2936800827
348	1	0.2928524884
349	1	0.2921904651
350	1	0.2915626873
351	1	0.2907382792
352	1	0.2900121429
353	1	0.2893292037
354	1	0.2884616852
355	1	0.2876270034
356	1	0.2869484641
357	1	0.2863217267
358	1	0.2855372862
359	1	0.284901749
360	1	0.2842698314
361	1	0.2836637714
362	1	0.2829807455
363	1	0.2821718563
364	1	0.2815861268
365	1	0.2807766741
366	1	0.2800767855
367	1	0.2794837952
368	1	0.2788655758
369	1	0.2782383832
370	1	0.277590925
371	1	0.2768892158
372	1	0.2762958787
373	1	0.2756729126
374	1	0.2750407566
375	1	0.2744307085
376	1	0.2737969268
377	1	0.2730558352
378	1	0.2724620212
379	1	0.2718614015
380	1	0.2710564353
381	1	0.2704399716
382	1	0.2698105032
383	1	0.2690962661
384	1	0.2684774399
385	1	0.2679383755
386	1	0.2673848759
387	1	0.2668258927
388	1	0.2662426342
389	1	0.2655901042
390	1	0.2649947947
391	1	0.2644234571
392	1	0.2638269338
393	1	0.2632587823
394	1	0.2627213651
395	1	0.2621897567
396	1	0.2616617029
397	1	0.2611238306
398	1	0.2605878657
399	1	0.2600736185
400	1	0.2593702836
401	1	0.2588043646
402	1	0.2582488277
403	1	0.2576752576
404	1	0.2569984089
405	1	0.2563793876
406	1	0.2557635958
407	1	0.2551758723
408	1	0.2546125325
409	1	0.2541097294
410	1	0.2535578554
411	1	0.253022454
412	1	0.2524746548
413	1	0.2519284162
414	1	0.2514319853
415	1	0.2508474914
416	1	0.2503162731
417	1	0.249741641
418	1	0.2492642403
419	1	0.2486580068
420	1	0.2481360869
421	1	0.2474999428
422	1	0.2470161481
423	1	0.2464181727
424	1	0.2458688996
425	1	0.2453915856
426	1	0.2449220311
427	1	0.2443799973
428	1	0.2439200228
429	1	0.2432933937
430	1	0.242721601
431	1	0.2421814745
432	1	0.2416718656
433	1	0.2411625602
434	1	0.2406551188
435	1	0.240149498
436	1	0.2396639477
437	1	0.2391573082
438	1	0.2387137847
439	1	0.2382137125
440	1	0.2376169508
441	1	0.237168984
442	1	0.2367313125
443	1	0.2362166752
444	1	0.2356885997
445	1	0.2352445776
446	1	0.2347689542
447	1	0.2341886
448	1	0.2336963307
449	1	0.2331234325
450	1	0.232668053
451	1	0.2320599122
452	1	0.2315602953
453	1	0.2310600931
454	1	0.2306174365
455	1	0.2301207239
456	1	0.2296515812
457	1	0.2290942452
458	1	0.228605964
459	1	0.2280372273
460	1	0.2275371552
461	1	0.2270739729
462	1	0.2265372493
463	1	0.2261132977
464	1	0.2256842093
465	1	0.225194736
466	1	0.2247721065
467	1	0.2242927768
468	1	0.2238104994
469	1	0.2234007662
470	1	0.2229133086
471	1	0.2224217328
472	1	0.2220192389
473	1	0.2215434421
474	1	0.2210020152
475	1	0.220594146
476	1	0.2201775421
477	1	0.2197918025
478	1	0.2193098285
479	1	0.2188458443
480	1	0.2183710445
481	1	0.2179307287
482	1	0.2175338485
483	1	0.2171365998
484	1	0.2167521824
485	1	0.2162592411
486	1	0.2158409032
487	1	0.2154124
488	1	0.2150272023
489	1	0.2145952095
490	1	0.2141610926
491	1	0.2137572332
492	1	0.2133884213
493	1	0.2129777562
494	1	0.2125426639
495	1	0.2121161981
496	1	0.2117240212
497	1	0.2113210288
498	1	0.2109051184
499	1	0.2104812969
500	1	0.210059426
501	1	0.2096881433
502	1	0.2093154734
503	1	0.2088906765
504	1	0.2084211003
505	1	0.2080301371
506	1	0.2075694258
507	1	0.2070806677
508	1	0.2066635219
509	1	0.2062993483
510	1	0.205917055
511	1	0.2055259184
512	1	0.2051141045
513	1	0.2047627622
514	1	0.2043727528
515	1	0.204023708
516	1	0.2036718022
517	1	0.2033011697
518	1	0.2029250318
519	1	0.2025457296
520	1	0.2021570856
521	1	0.2016777125
522	1	0.2013067332
523	1	0.2009687857
524	1	0.2006084702
525	1	0.200151942
526	1	0.1997825883
527	1	0.1994558898
528	1	0.1991301233
529	1	0.1987641291
530	1	0.1983372515
531	1	0.1979695233
532	1	0.1976144747
533	1	0.1972410245
534	1	0.196913264
535	1	0.1964689168
536	1	0.1961242502
537	1	0.1957634146
538	1	0.195415085
539	1	0.195083965
540	1	0.1946874532
541	1	0.1943058101
542	1	0.1939465349
543	1	0.1935495463
544	1	0.1931247494
545	1	0.1927483299
546	1	0.1923925877
547	1	0.1919869726
548	1	0.1916420243
549	1	0.1912990917
550	1	0.1909489632
551	1	0.1906293089
552	1	0.1902532144
553	1	0.1899026957
554	1	0.1896063414
555	1	0.1892314824
556	1	0.1888831095
557	1	0.1885236827
558	1	0.1881836544
559	1	0.1878757477
560	1	0.1875347007
561	1	0.1871993758
562	1	0.1868423982
563	1	0.1865261468
564	1	0.1862131466
565	1	0.1858559739
566	1	0.1854778203
567	1	0.1851349744
568	1	0.1847659675
569	1	0.1844439723
570	1	0.1841104898
571	1	0.1837544875
572	1	0.1834406636
573	1	0.1831552332
574	1	0.1828666384
575	1	0.1825587533
576	1	0.1822224964
577	1	0.1818816012
578	1	0.1815397306
579	1	0.1812431379
580	1	0.1808697094
581	1	0.1805414503
582	1	0.1802488674
583	1	0.179934209
584	1	0.1796231487
585	1	0.179322492
586	1	0.1790151813
587	1	0.1786461635
588	1	0.1782896085
589	1	0.1779529832
590	1	0.1776604652
591	1	0.1773686626
592	1	0.1770379327
593	1	0.1767047752
594	1	0.1764118238
595	1	0.1760460897
596	1	0.1757487926
597	1	0.1754366268
598	1	0.1751377257
599	1	0.1748271855
600	1	0.1745340824
601	1	0.1742049998
602	1	0.1738843376
603	1	0.1736008904
604	1	0.1733387167
605	1	0.1730312217
606	1	0.1727511666
607	1	0.1724903475
608	1	0.1722253778
609	1	0.1719367829
610	1	0.1716498787
611	1	0.1713032831
612	1	0.1709851352
613	1	0.1707354892
614	1	0.1704793843
615	1	0.1701495864
616	1	0.169836998
617	1	0.1695369157
618	1	0.1692440943
619	1	0.1689545783
620	1	0.1686870835
621	1	0.1683431539
622	1	0.1680734591
623	1	0.1678042412
624	1	0.1675317829
625	1	0.1672403162
626	1	0.1669513312
627	1	0.1666419723
628	1	0.1663496711
629	1	0.1660812335
630	1	0.1658011241
631	1	0.1655580022
632	1	0.1652280526
633	1	0.1649655646
634	1	0.1647279804
635	1	0.1644189358
636	1	0.1641334079
637	1	0.1638837728
638	1	0.1636072072
639	1	0.1633331342
640	1	0.1630247506
641	1	0.1627483151
642	1	0.1624414054
643	1	0.1621178497
644	1	0.1618470062
645	1	0.1615727815
646	1	0.1613348614
647	1	0.1610663262
648	1	0.1608296958
649	1	0.1605476466
650	1	0.1602701491
651	1	0.160049536
652	1	0.1597858667
653	1	0.1595160203
654	1	0.1592856862
655	1	0.1590231224
656	1	0.1587770961
657	1	0.1585131992
658	1	0.1582280723
659	1	0.1579530239
660	1	0.157705708
661	1	0.1574715268
662	1	0.1571706425
663	1	0.1569401134
664	1	0.1567107873
665	1	0.1564529159
666	1	0.1561772173
667	1	0.1559529305
668	1	0.1556925232
669	1	0.1554403522
670	1	0.1551711126
671	1	0.1549216834
672	1	0.1546732621
673	1	0.1544228575
674	1	0.1541446664
675	1	0.1539247686
676	1	0.1536996148
677	1	0.1534532742
678	1	0.1531900493
679	1	0.1529410211
680	1	0.1527092782
681	1	0.1524716182
682	1	0.1522420428
683	1	0.1520011642
684	1	0.1517719247
685	1	0.151556817
686	1	0.151331273
687	1	0.1510892998
688	1	0.1508475
689	1	0.1505929557
690	1	0.1503342282
691	1	0.1501267715
692	1	0.1498743621
693	1	0.1496385661
694	1	0.1494008736
695	1	0.1491370635
696	1	0.1489007798
697	1	0.1487048648
698	1	0.148501743
699	1	0.1482859091
700	1	0.1480569623
701	1	0.1478569724
702	1	0.1476142081
703	1	0.147368236
704	1	0.1471571922
705	1	0.1469227184
706	1	0.1466796398
707	1	0.1464890458
708	1	0.1462510282
709	1	0.1460227316
710	1	0.1458142237
711	1	0.1455625837
712	1	0.1453410821
713	1	0.1451153213
714	1	0.1448901892
715	1	0.1446666067
716	1	0.1444719271
717	1	0.1442609267
718	1	0.1440589211
719	1	0.1438638297
720	1	0.14361297
721	1	0.1433656216
722	1	0.1431594437
723	1	0.1429433064
724	1	0.14269689
725	1	0.1424561631
726	1	0.1422383027
727	1	0.1420452595
728	1	0.1418241588
729	1	0.1416191405
730	1	0.1414286874
731	1	0.1412101009
732	1	0.1409955892
733	1	0.1408047351
734	1	0.1406154849
735	1	0.140402588
736	1	0.1402148875
737	1	0.1400148543
738	1	0.1397812692
739	1	0.1395449855
740	1	0.1393519315
741	1	0.1391447132
742	1	0.1389357827
743	1	0.1387028477
744	1	0.1384709965
745	1	0.1382596276
746	1	0.1380302039
747	1	0.1378280575
748	1	0.1376154206
749	1	0.1374105215
750	1	0.1372061859
751	1	0.1370062936
752	1	0.1367918145
753	1	0.1366170753
754	1	0.1364006779
755	1	0.136177193
756	1	0.1359816356
757	1	0.1357890042
758	1	0.1356063106
759	1	0.1354039799
760	1	0.1352259029
761	1	0.1350617192
762	1	0.1348881721
763	1	0.1346967329
764	1	0.1345029202
765	1	0.1343061924
766	1	0.1341244307
767	1	0.1339166598
768	1	0.1337315278
769	1	0.1335254582
770	1	0.1333312772
771	1	0.1331352971
772	1	0.1329537847
773	1	0.1327493841
774	1	0.132581169
775	1	0.1323848096
776	1	0.1321936087
777	1	0.1319980296
778	1	0.1317849159
779	1	0.1315873103
780	1	0.1313901164
781	1	0.131182042
782	1	0.1310163628
783	1	0.1308299195
784	1	0.1306404526
785	1	0.1304549304
786	1	0.1302744259
787	1	0.1300774054
788	1	0.1298959472
789	1	0.1297002381
790	1	0.1295158321
791	1	0.1293361187
792	1	0.129133723
793	1	0.1289528066
794	1	0.1287859136
795	1	0.1286007491
796	1	0.1284203746
797	1	0.1282251748
798	1	0.128044486
799	1	0.1278498606
800	1	0.1276480935
801	1	0.1274679141
802	1	0.1273105361
803	1	0.1271408471
804	1	0.1269752546
805	1	0.1267893856
806	1	0.126603029
807	1	0.1264304465
808	1	0.1262639544
809	1	0.1260914152
810	1	0.1259123629
811	1	0.1257374612
812	1	0.125563058
813	1	0.1253707951
814	1	0.1251870177
815	1	0.1250206774
816	1	0.1248491244
817	1	0.124666745
818	1	0.1244769096
819	1	0.1243091713
820	1	0.1241422567
821	1	0.1239617304
822	1	0.1237811392
823	1	0.1236225258
824	1	0.1234564673
825	1	0.1233021238
826	1	0.1231348948
827	1	0.1229600039
828	1	0.1227670149
829	1	0.122609171
830	1	0.1224435785
831	1	0.1222572977
832	1	0.1220703125
833	1	0.1219056628
834	1	0.1217441776
835	1	0.1215795062
836	1	0.1213964982
837	1	0.1212525151
838	1	0.1210929264
839	1	0.1209345514
840	1	0.1207872738
841	1	0.1206280752
842	1	0.1204627427
843	1	0.1203160069
844	1	0.1201377782
845	1	0.11996564
846	1	0.1197883216
847	1	0.1196115234
848	1	0.1194535494
849	1	0.1192879352
850	1	0.1191352281
851	1	0.1189786954
852	1	0.1188040105
853	1	0.1186526472
854	1	0.1184761091
855	1	0.1183223941
856	1	0.1181670969
857	1	0.1180078116
858	1	0.1178551587
859	1	0.1177016605
860	1	0.1175434806
861	1	0.1173980236
862	1	0.1172548858
863	1	0.1170938448
864	1	0.1169473258
865	1	0.1168066913
866	1	0.1166490208
867	1	0.1164939837
868	1	0.1163207834
869	1	0.1161618016
870	1	0.1160152175
871	1	0.1158629547
872	1	0.1157110496
873	1	0.1155698408
874	1	0.1154193228
875	1	0.1152656078
876	1	0.1151144071
877	1	0.114966826
878	1	0.114845135
879	1	0.1146968495
880	1	0.1145321673
881	1	0.11438826
882	1	0.1142491861
883	1	0.1140935529
884	1	0.1139445088
885	1	0.1138170741
886	1	0.1136686477
887	1	0.1135231148
888	1	0.113381841
889	1	0.1132282886
890	1	0.113075148
891	1	0.1129302653
892	1	0.1127864014
893	1	0.1126343337
894	1	0.1124969721
895	1	0.1123724851
896	1	0.1122474454
897	1	0.1121063666
898	1	0.1119491837
899	1	0.1118104783
900	1	0.1116603938
901	1	0.1115187732
902	1	0.1113962477
903	1	0.1112533699
904	1	0.111112703
905	1	0.110980825
906	1	0.1108659072
907	1	0.1107372154
908	1	0.1105993228
909	1	0.1104608016
910	1	0.1103208715
911	1	0.1101828488
912	1	0.1100576357
913	1	0.1099174456
914	1	0.1097630913
915	1	0.1096236164
916	1	0.1094993353
917	1	0.1093576171
918	1	0.1091599248
919	1	0.1090260311
920	1	0.1088910753
921	1	0.1087592515
922	1	0.1086281105
923	1	0.1085106243
924	1	0.1083779552
925	1	0.1082548445
926	1	0.1081226089
927	1	0.1079898964
928	1	0.1078444394
929	1	0.10769701
930	1	0.1075666276
931	1	0.1074520133
932	1	0.1073175235
933	1	0.1071860465
934	1	0.107047081
935	1	0.1069073894
936	1	0.1067763133
937	1	0.1066632488
938	1	0.1065386967
939	1	0.1064102216
940	1	0.106273261
941	1	0.106147571
942	1	0.1060177738
943	1	0.1059061831
944	1	0.1057768302
945	1	0.1056521372
946	1	0.1055166288
947	1	0.1053821065
948	1	0.1052469557
949	1	0.1051276272
950	1	0.104991371
951	1	0.104862755
952	1	0.1047369675
953	1	0.1046142795
954	1	0.1044918515
955	1	0.1043510654
956	1	0.1042338718
957	1	0.1041135354
958	1	0.1039913351
959	1	0.1038662304
960	1	0.1037580967
961	1	0.1036375436
962	1	0.1035172506
963	1	0.1033796722
964	1	0.1032395471
965	1	0.1031263742
966	1	0.1030031768
967	1	0.1028673757
968	1	0.1027459231
969	1	0.1026405855
970	1	0.1025245732
971	1	0.1024145972
972	1	0.1022867506
973	1	0.1021597927
974	1	0.1020345038
975	1	0.101917592
976	1	0.1018083421
977	1	0.1016945839
978	1	0.1015744318
979	1	0.1014594273
980	1	0.1013440002
981	1	0.1012232954
982	1	0.1010890549
983	1	0.1009727716
984	1	0.1008481329
985	1	0.1007309935
986	1	0.1006138867
987	1	0.1005119519
988	1	0.1003984971
989	1	0.1002849882
990	1	0.1001720212
991	1	0.100059065
992	1	0.09994142706
993	1	0.09983012893
994	1	0.09972799908
995	1	0.09961679849
996	1	0.0994970365
997	1	0.09937979958
998	1	0.09927686778
999	1	0.09916838733
